tract,EconLoss,NoDamage,Affected,Minor,Major,Destroyed,Fatalities_Night,Fatalities_Day,Injury_NightLevel1,Injury_NightLevel2,Injury_NightLevel3,Injury_DayLevel1,Injury_DayLevel2,Injury_DayLevel3,ShelterNeeds,DisplacedHouseholds,DebrisBW,DebrisCS,DebrisTotal,Population,Households
06013313105,47329945.0,867.3973028808832,551.4355490505695,156.24738701060414,21.33882353734225,2.580904637579806,0.026802397493156604,0.142462521296693,3.222746645726147,0.34074786939891055,0.015098354633664712,3.222746645726147,0.6429890443105251,0.07595005835173652,5.28048038482666,8.730050086975098,2515.789747238159,4339.938163757324,6855.7281494140625,6559,2224
06013313106,34587637.4,889.9559679925442,528.6214645504951,100.51370634883642,4.238853417569771,0.6699665602645837,0.005040637137426529,0.020848745538387448,1.9065711203220417,0.1412786447108374,0.0029973106356919743,1.9065711203220417,0.15719740692293271,0.011554258671822026,1.2695361375808716,2.6847829818725586,1360.03839969635,631.3501000404358,1991.3885593414307,5879,1855
06013313107,16208036.3,541.5956682264805,334.7797790914774,87.06340122967958,4.546399061451666,1.0147560149052879,0.005010617772313708,0.01181026934136753,1.4615467403782532,0.13785860616189893,0.0031723951042295084,1.4615467403782532,0.12627255485858768,0.006691322925689747,0.4346272945404053,0.9073216319084167,649.2676734924316,191.96566939353943,841.2333726882935,3071,923
06013313203,11179577.0,629.9782730340958,408.12622436881065,98.73033021017909,15.0881800345378,1.0770600533942343,0.004226095895319304,0.0038171998185134726,1.6999339690828492,0.14671015589010494,0.0027581885085510294,1.6999339690828492,0.08040111801528838,0.002341975392482709,0.1080375388264656,0.22524212300777435,717.7028656005859,204.87256348133087,922.5754141807556,3354,1009
06013313204,26204667.0,797.7205570340157,479.36669236421585,120.65710056200624,6.987191772437654,1.268439350722474,0.009449398450669833,0.024989111472677905,2.7155743974690267,0.24776740335437353,0.005842520626174519,2.7155743974690267,0.20505268091801554,0.013964973069960251,3.987203359603882,7.954125881195068,1068.021297454834,624.5545148849487,1692.5758123397827,5704,1826
06013313205,6739870.4,301.0123492330313,196.91263076663017,33.575750820338726,1.3482134877704084,0.15105299671995454,0.0008024628776865939,0.03581948133910373,0.6322317309095524,0.04105989341951499,0.0004919181768059389,0.6322317309095524,0.15760737309756223,0.018479549032008435,0.05064442381262779,0.09637244045734406,330.0692141056061,162.27969527244568,492.34890937805176,1822,519
06013313206,22908006.3,862.8756805360317,517.8465276062489,159.36340357363224,10.775356234051287,2.139006361408974,0.015063036174979061,0.03784680081298575,3.267482167808339,0.3357085988391191,0.00919995268486673,3.267482167808339,0.3052368168719113,0.020580067415721714,5.0003252029418945,7.280370235443115,1027.4097919464111,858.4014773368835,1885.8113288879395,6342,1697
06013314102,31226712.8,829.1472180485725,663.1170876473188,237.03024742007256,61.47489163605496,13.23054616915033,0.09569507690321188,0.1324305220223323,9.610635949065909,1.4173758035176434,0.07492991800245363,9.610635949065909,0.8219082169234753,0.20573890349260182,6.453678131103516,10.789318084716797,2863.6841773986816,2060.6184005737305,4924.302577972412,6812,1897
06013314103,43926919.0,554.0925576481968,485.75552659109235,182.20206920057535,61.3363370639272,17.61354530620156,0.23634273011703044,0.25651429733261466,8.674731187522411,1.5588995825964957,0.12851646536728367,8.674731187522411,1.1090624555945396,0.13570987957064062,14.014626502990723,20.771728515625,2801.0828495025635,3884.7885131835938,6685.871124267578,5513,1567
06013314105,19535127.2,518.4472645670176,307.16428673267365,97.58299238234758,11.883316110935993,1.9222021763343946,0.04365050343039911,0.09865062602329999,2.846573968330631,0.3545910097891465,0.024079362774500623,2.846573968330631,0.40249734837561846,0.058806927409023046,6.035505771636963,10.59237289428711,992.6811456680298,1255.0199031829834,2247.7011680603027,4540,1417
06013314106,19121726.3,491.0835215449333,309.975469276309,123.88511380553246,26.874812244204804,4.181056434754282,0.07618615705268894,0.17076130838540848,3.6428299352328395,0.5474775677321304,0.04072162763804954,3.6428299352328395,0.6888015375297982,0.08963036449131323,10.9794282913208,19.17384147644043,1614.8579120635986,1315.017819404602,2929.8758506774902,3744,1080
06013314200,42513553.5,757.3185867629945,623.2756973206997,291.6340590491891,86.19197590532713,23.57964063883992,0.14939851284725592,0.20918404450640082,12.158903130562976,1.999257842078805,0.09714091842761263,12.158903130562976,1.371687987819314,0.1492158924229443,13.234196662902832,15.865490913391113,3627.6040077209473,3725.048303604126,7352.652549743652,7168,1813
06013315000,217101464.2,825.7197642661631,683.5389223396778,241.4036491252482,28.110029567498714,5.227635165014362,0.04502232527011074,0.7350817865808494,2.9017588844290003,0.34326101071201265,0.025360420520883054,2.9017588844290003,2.899885194376111,0.39057750336360186,3.4509763717651367,7.512498378753662,6393.158912658691,26576.030731201172,32969.18869018555,3434,1212
06013316000,98718554.9,162.71480122208595,125.07184073328972,94.49700587242842,42.459817790891975,17.256537693698192,0.16497975527818198,3.1119745031028287,2.874532929954512,0.6350763766313321,0.08412672874692362,2.874532929954512,10.589364797982853,1.5871305615874007,17.804744720458984,19.656721115112305,6471.494197845459,16663.822174072266,23135.316848754883,1605,510
06013317000,37304870.7,413.1218179166317,274.12493304908276,112.48947837948799,17.95540065865498,5.308393545463332,0.1904249172712298,0.7695765479438705,3.7303381782967335,0.7701112625509268,0.09743082765635336,3.7303381782967335,2.880260347039439,0.39530489913886413,14.251104354858398,34.596405029296875,2441.3623809814453,4907.991409301758,7349.353790283203,2078,1028
06013318000,70594885.4,641.2902376055717,449.9353046938777,174.64650343731046,21.474722867831588,5.653228128627234,0.10636273473937763,0.3670788423769409,3.550043099974573,0.5792803315598576,0.05535458806116367,3.550043099974573,1.686739863245748,0.19068264885572717,13.830026626586914,31.974300384521484,2358.584403991699,5013.50212097168,7372.086524963379,3442,1518
06013319001,31844908.5,539.5011180862784,359.66684713214636,115.09789127856493,9.654569830046967,2.0795223161912872,0.031045084444485838,0.10772528080269694,2.4562163319351384,0.2932701988465851,0.016794538314570673,2.4562163319351384,0.5731746718520299,0.05681460950290784,6.096001625061035,16.088844299316406,1134.9867582321167,1793.4002876281738,2928.38716506958,4093,1628
06013319002,29875023.0,827.3775836080313,552.5788370668888,179.43488250300288,15.469765042187646,4.139000672883412,0.0438703159452416,0.23953004542272538,3.0166350584477186,0.38917833752930164,0.023757892660796642,3.0166350584477186,0.9837916344404221,0.12577823479659855,5.47564172744751,12.322919845581055,1332.0940732955933,1055.546522140503,2387.6404762268066,4179,1623
06013320001,232575843.9,751.6628619730473,556.6580864563584,267.5802552253008,51.844654771033674,8.254070753930137,0.0612184299970977,0.46398407383821905,3.578192548593506,0.4849437113152817,0.03412862843833864,3.578192548593506,2.239889957010746,0.25409824633970857,5.501819610595703,10.74416732788086,6501.638412475586,42827.430725097656,49329.071044921875,3626,1213
06013320003,28027232.1,369.9527350962162,249.0000714957714,64.84606052935123,4.547739379573613,0.6534104253587429,0.024323950987309217,0.04228741041151807,1.5876292884349823,0.1786375946830958,0.012710297625744715,1.5876292884349823,0.26229362562298775,0.021986136853229254,1.617032766342163,4.581809043884277,959.8727822303772,1274.7712135314941,2234.6439361572266,2801,1040
06013320004,63873977.2,1077.0292208865285,794.4541864767671,199.56760170310736,14.268885093311837,2.680145260215795,0.03218480892246589,0.3546467701671645,3.53132723949966,0.3570761475712061,0.018173073884099722,3.53132723949966,1.6007357211783528,0.19073721766471863,8.22461986541748,20.32209014892578,2555.9797286987305,3292.370557785034,5848.350524902344,7038,2741
06013321101,80979218.8,1268.2318756133318,836.2167392224073,249.4467556513846,16.87749934173189,3.2271088436464197,0.017876796069685952,0.15446057243389077,3.8008287750944874,0.382339912612224,0.010832706415385474,3.8008287750944874,1.2402928785886616,0.08275610313285142,4.49769926071167,11.133391380310059,2423.8057136535645,4341.320514678955,6765.1262283325195,6498,2513
06013321102,60874765.4,1560.346235230565,1111.6778523027897,270.1353873759508,14.087324935244396,2.753230229471228,0.01261251771938987,0.0657577765523456,3.539956260472536,0.31636974890716374,0.007632427557837218,3.539956260472536,0.45013496605679393,0.035247535968665034,26.84831428527832,62.37952423095703,2123.0804920196533,860.6857657432556,2983.7663173675537,6826,2744
06013321103,43436367.1,932.7826818525791,634.6474585533142,201.48022313974798,14.146258681699692,2.9433697373679024,0.01356740791379707,0.03892012775759213,2.9556786270841258,0.3098433494742494,0.008632999073597603,2.9556786270841258,0.33497077925130725,0.023404363833833486,4.114806652069092,10.195464134216309,1601.1406183242798,1146.3669538497925,2747.5075721740723,4779,1865
06013321200,105257330.6,774.2103626802564,617.5027371793985,220.82690400630236,22.814490322605707,3.6454474273632513,0.05152894917409867,0.25142033185693435,7.932219710433856,0.8694986954214983,0.030778660671785474,7.932219710433856,1.4508959285449237,0.1415329927986022,19.533748626708984,40.8199348449707,3983.7722778320312,5886.957168579102,9870.729446411133,5589,2288
06013322000,119755951.5,1121.665853768587,883.5119665563107,316.9162326082587,25.690396685924497,5.2155731656675925,0.031117792503209785,0.7365954011911526,4.926133469358319,0.5590574576053768,0.01898075477220118,4.926133469358319,4.418246120214462,0.38953777425922453,21.792734146118164,51.54066467285156,5162.9838943481445,4421.351432800293,9584.335327148438,6528,2552
06013323000,52762675.0,845.2922888249159,686.1019320338964,266.061676889658,22.77694772191171,4.7671187927844585,0.020046178178745322,0.07775133330142125,3.5652999864687445,0.40980683095403947,0.012681141510256566,3.5652999864687445,0.5463313723448664,0.04467788990586996,7.723377704620361,18.44394874572754,1904.1168689727783,1612.4385595321655,3516.5553092956543,4622,1723
06013324002,95234687.3,673.2286264523864,614.1476219967008,234.02152916789055,25.198135484941304,4.404092465149006,0.06595734329312108,0.221650464583945,4.80775659007486,0.6056999061256647,0.03667461615987122,4.80775659007486,1.3268979720305651,0.1277326598410582,19.358123779296875,50.903160095214844,3118.366003036499,6503.995895385742,9622.36213684082,5519,2464
06013324003,39555226.6,112.4074227437377,108.7846241146326,56.041596718132496,5.214996340917423,0.5513620347119286,0.02503086609613092,0.1823839647549903,2.8116830554790795,0.32071352723869495,0.01306116540399671,2.8116830554790795,1.4577712600403174,0.09460776975640783,10.467254638671875,32.281654357910156,2073.7364292144775,5155.0469398498535,7228.78360748291,3123,1688
06013324004,60665041.7,322.80963107198477,290.4897548854351,141.9600121229887,21.193209891440347,3.547396058733284,0.049951580542256124,0.13237551308702677,3.679878859431483,0.49976937551400624,0.027643957117106766,3.679878859431483,0.7720643286593258,0.07564513885881752,17.903776168823242,46.72270584106445,2220.839738845825,4547.585964202881,6768.425941467285,2811,1411
